Date,Close/Last,Volume,Open,High,Low
06/14/2021,$413.51,67275,$432.28,$432.28,$406.2
06/11/2021,$432.23,43760,$433.63,$436.45,$425
06/10/2021,$436.45,52695,$441.88,$442.45,$427.5501
06/09/2021,$444,31218,$448.51,$449.6551,$441.13
06/08/2021,$450.96,55172,$451.85,$460,$438.45
06/07/2021,$448.06,40682,$429.27,$448.06,$429.27
06/04/2021,$429.23,36015,$438.64,$438.64,$425.58
06/03/2021,$432.63,32423,$413.76,$432.85,$411.64
06/02/2021,$417.8,33350,$416.37,$421.94,$410.84
06/01/2021,$418.51,45919,$405,$421.28,$400.85
05/28/2021,$404.92,42873,$406.31,$409,$393.8405
05/27/2021,$401.63,46765,$393.49,$407.8,$393.49
05/26/2021,$391.94,47673,$385.66,$393.5074,$375.848
05/25/2021,$382.24,58905,$368,$388.38,$368
05/24/2021,$367.4,35219,$356,$368.54,$351.18
05/21/2021,$353.51,30693,$354.76,$360.84,$350.1
05/20/2021,$352.91,24475,$344.57,$352.91,$340.88
05/19/2021,$342.61,30843,$334.14,$342.91,$333.1863
05/18/2021,$335.2,31473,$336.34,$340.73,$332.304
05/17/2021,$336.19,39750,$332.84,$343,$325.0001
05/14/2021,$330.66,32165,$330,$334.95,$323.64
05/13/2021,$327.76,48244,$314.43,$330.93,$314
05/12/2021,$310.4,44614,$295.36,$312.8568,$292.32
05/11/2021,$292.35,27523,$288.15,$296.21,$288.15
05/10/2021,$290.59,23377,$289.34,$293.14,$288.5815
05/07/2021,$288.05,21368,$287.19,$289.25,$282.905
05/06/2021,$287.69,17809,$288,$289.4659,$285.78
05/05/2021,$286.11,21426,$289.91,$291.13,$281.01
05/04/2021,$288.4,28886,$297.7,$301.3,$287
05/03/2021,$297.71,32620,$296.48,$300.94,$293.96
04/30/2021,$293.25,25783,$297.78,$299.3521,$291.3
04/29/2021,$297.79,16171,$300.25,$303.1,$297.66
04/28/2021,$297.14,14867,$303.04,$305.23,$297.14
04/27/2021,$303.81,30007,$310.23,$311.85,$301.17
04/26/2021,$310.22,31126,$313.264,$317.53,$310.22
04/23/2021,$315.01,17958,$314,$317.26,$312
04/22/2021,$314.51,18041,$315.5,$316,$311.88
04/21/2021,$312.97,28832,$308.71,$314.91,$308.71
04/20/2021,$306.74,31654,$311,$318.37,$304.11
04/19/2021,$311.32,30257,$307.87,$312,$303.72
04/16/2021,$306.8,19228,$303.77,$307.24,$302.15
04/15/2021,$302.74,10018,$301.78,$302.75,$300
04/14/2021,$299.9,12400,$298.23,$301.97,$298.23
04/13/2021,$298.23,23176,$301.65,$302.22,$297.14
04/12/2021,$300.33,31762,$300.6,$303.01,$296.05
04/09/2021,$303.15,26748,$300.47,$303.7399,$298.365
04/08/2021,$300,24734,$296.23,$300.575,$291.03
04/07/2021,$295.8,19019,$297.43,$299.02,$293.6301
04/06/2021,$296.36,21407,$297.62,$301.77,$296.1389
04/05/2021,$295.19,29957,$288.15,$298.8699,$288
04/01/2021,$289.17,22784,$287.78,$289.94,$286.945
03/31/2021,$288.78,34122,$294.35,$297.74,$288.59
03/30/2021,$295.22,20336,$301.06,$301.84,$293.55
03/29/2021,$302.7,25053,$298,$303.28,$297.56
03/26/2021,$297.56,14624,$292.56,$298.03,$290
03/25/2021,$289.91,31005,$280,$293.6699,$277.8431
03/24/2021,$282.36,27427,$292.55,$292.55,$281.86
03/23/2021,$289.76,26240,$296.74,$296.74,$288.72
03/22/2021,$296.73,18405,$301.74,$304.08,$294.93
03/19/2021,$301.03,70404,$301.78,$304.92,$297.31
03/18/2021,$303.97,30699,$309,$309,$298.08
03/17/2021,$309.2,31178,$302.4,$310.99,$302.4
03/16/2021,$305.59,21027,$301.01,$306.46,$298.0698
03/15/2021,$302.64,28668,$295,$302.64,$294.01
03/12/2021,$295.16,29637,$289.06,$296.41,$287.87
03/11/2021,$288.98,19635,$282.07,$288.98,$279.9562
03/10/2021,$281.76,22177,$282.57,$284.02,$280.05
03/09/2021,$282.57,34226,$281.19,$284.5,$279.89
03/08/2021,$278.52,28660,$272.99,$282.05,$272.99
03/05/2021,$271.74,41002,$259.97,$272.24,$255.84
03/04/2021,$257.54,32352,$256.57,$263.64,$254.85
03/03/2021,$254.96,21674,$254.87,$259,$254.16
03/02/2021,$254.4,25759,$255.52,$256,$252.14
03/01/2021,$256.9,41183,$262,$262.6,$252.82
02/26/2021,$256.66,28029,$265.02,$265.02,$256.66
02/25/2021,$263.31,20754,$263,$265,$262.44
02/24/2021,$262.75,21876,$261.65,$266.71,$261.56
02/23/2021,$262.21,25804,$263.67,$267.59,$261.94
02/22/2021,$261.36,23280,$263,$264.29,$255.05
02/19/2021,$264.88,28816,$267.92,$269.548,$262.95
02/18/2021,$268.6,18442,$270.22,$273.665,$268.1512
02/17/2021,$271.77,39699,$274.485,$279.89,$271
02/16/2021,$273.73,24351,$275.11,$278.33,$272.13
02/12/2021,$277.4,15740,$279.54,$279.54,$274
02/11/2021,$279.68,22644,$281.3,$282.91,$275.865
02/10/2021,$279.78,31154,$285.2,$289.0937,$279.77
02/09/2021,$283.2,30755,$278.37,$284.98,$277.09
02/08/2021,$277.8,23797,$274.99,$278.39,$273.5
02/05/2021,$273.65,22128,$271.64,$274.29,$269.05
02/04/2021,$271.85,18026,$267.7,$271.85,$266.14
02/03/2021,$267.9,19459,$268.44,$268.44,$264.4
02/02/2021,$269.74,18309,$269.49,$272.96,$269.36
02/01/2021,$268.82,28760,$266.24,$271.65,$263.15
01/29/2021,$266.86,33889,$270.39,$272.9164,$266.32
01/28/2021,$267.65,28087,$271.66,$273.795,$266
01/27/2021,$272.87,22644,$272.62,$275,$265.72
01/26/2021,$275.28,27381,$269.9,$276.41,$267.74
01/25/2021,$267.24,31967,$263.71,$269.99,$256.2446
01/22/2021,$262.34,23031,$257,$262.99,$255.63
01/21/2021,$257.5,21554,$257.87,$258.5,$253.77
01/20/2021,$256.21,27668,$257.73,$257.79,$252.65
01/19/2021,$255.56,20414,$255.78,$258.9377,$254.25
01/15/2021,$255.18,23154,$256.93,$260.9668,$254.28
01/14/2021,$258.57,30338,$263.29,$265.79,$258.51
01/13/2021,$262.11,23944,$266.15,$267.44,$262.11
01/12/2021,$267.78,27588,$267.3,$269.5793,$264
01/11/2021,$267.39,24524,$270.84,$271.7872,$263.0772
01/08/2021,$272.42,27748,$270.94,$272.58,$269.525
01/07/2021,$270.04,25925,$270.54,$270.6,$267.34
01/06/2021,$270.47,38078,$268.59,$273,$268.01
01/05/2021,$268.81,29022,$266.03,$270,$264
01/04/2021,$267.14,23890,$266.28,$269.5,$262.01
12/31/2020,$266.27,11000,$265.26,$267.89,$264.415
12/30/2020,$266.5,15690,$264.68,$267.0408,$263.66
12/29/2020,$265.27,25260,$269.3,$270.01,$262.4
12/28/2020,$269.27,21342,$270.26,$270.44,$267.488
12/24/2020,$266,4688,$268,$268,$264.72
12/23/2020,$269.02,13373,$264.54,$270,$264.54
12/22/2020,$264,18205,$268.48,$268.48,$263.04
12/21/2020,$266.6,26881,$271.6,$271.6,$262.25
12/18/2020,$272.55,130025,$270.1,$272.55,$267.5
12/17/2020,$268.58,22399,$268.56,$270.79,$267.05
12/16/2020,$267.08,22026,$266.5,$268.75,$265.7966
12/15/2020,$265.93,16390,$263.14,$266.79,$261.45
12/14/2020,$262.81,17146,$260.58,$263.7424,$260.54
12/11/2020,$260.54,15812,$261.03,$263.01,$257.47
12/10/2020,$261,13665,$260.98,$263.91,$256.06
12/09/2020,$260.66,23234,$256.58,$263.2,$255.61
12/08/2020,$257.45,38424,$256.67,$258.995,$255
12/07/2020,$257.15,19494,$257,$258.7516,$255.01
12/04/2020,$258.41,17302,$262.1,$262.1,$257
12/03/2020,$261.58,19437,$257.77,$263.89,$257.77
12/02/2020,$258.28,17325,$262.99,$262.99,$258.28
12/01/2020,$263.25,29411,$262.64,$265.16,$259.31
11/30/2020,$261.69,30825,$264.5,$264.5,$257.67
11/27/2020,$264.05,13135,$265.33,$266.341,$261
11/25/2020,$265.33,14835,$267.95,$270.96,$265.33
11/24/2020,$270.87,33243,$263.42,$270.8764,$262.85
11/23/2020,$262.43,19213,$265.99,$268.0399,$262.35
11/20/2020,$263.89,25601,$266.17,$269.0997,$262.0661
11/19/2020,$268.64,20138,$266.44,$272.43,$266.44
11/18/2020,$268.34,22917,$269.85,$272.5739,$268.26
11/17/2020,$269.63,27545,$263.02,$271,$259.02
11/16/2020,$266.75,38205,$265.14,$267.83,$257.66
11/13/2020,$258.47,13681,$256.43,$259.91,$253.74
11/12/2020,$254.41,23005,$259.35,$259.35,$251.16
11/11/2020,$260,26735,$257.18,$260.99,$251.43
11/10/2020,$255.59,43088,$243.9,$255.94,$242.5
11/09/2020,$242.06,48140,$247.71,$254.4949,$241.25
11/06/2020,$237.5,19814,$241.5,$242.36,$236.49
11/05/2020,$241.5,37269,$236.33,$244.14,$236.33
11/04/2020,$232.21,30296,$240.01,$244.37,$229.8
11/03/2020,$232.01,34799,$228.67,$234.9965,$228.67
11/02/2020,$226.37,38732,$229.41,$232.4904,$223.5
10/30/2020,$228.95,26740,$230.75,$235.4466,$228.05
10/29/2020,$231.09,23963,$231.35,$235.99,$230.79
10/28/2020,$233.38,31072,$235.92,$240.01,$232.04
10/27/2020,$239.21,26717,$239.76,$244.09,$236.5
10/26/2020,$241.23,29984,$246.16,$246.16,$239.76
10/23/2020,$247.52,12637,$251.07,$252.5555,$247.52
10/22/2020,$250.14,16906,$250.09,$252.05,$248.65
10/21/2020,$248.99,12313,$251.02,$251.94,$248.34
10/20/2020,$250.2,13644,$253.87,$253.87,$249.59
10/19/2020,$250.56,19749,$256,$258.13,$250.56
10/16/2020,$254.07,20973,$253.78,$256.39,$252.775
10/15/2020,$253.66,25813,$246.33,$254.4799,$245.625
10/14/2020,$250,24944,$248.51,$250.735,$246.3
